video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao,,
gnDLiYTQlXE,"O que aconteceu com Maduro pode se repetir com outros líderes, diz Trump | #PlantãoNews",UgwXSGIgz7BUDft8yrx4AaABAg,Vem buscar o Lula também  ele ta macumunado com Maduro tem que leva-ló,2026-01-07T19:43:57Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,vem buscar o lula tambem ele ta macumunado com maduro tem que levalo,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
xc56nRVFpQU,POR QUE NINGUÉM ESTÁ FALANDO DISSO SOBRE A PRISÃO DO MADURO?,UgzZdBd3zc3ReFDfP5h4AaABAg,"Graças a Deus este demônio foi preso ' deixando as pessoas passar por isso , sendo que é o povo que pagam o seu salário, muito triste, tomara que agora com a prisão deste monstro maduro , consigam fazer mudar o pais , lógico que  temos que pedir a Deus pra cuidar dos Venezuelos e também do nossos Brasil e ele vai cuidar ❤",2026-01-09T13:35:54Z,UCKEM87jzVqdIfAdTr0xNBfA,Pastor Antônio Júnior,BR,gracas a deus este demonio foi preso deixando as pessoas passar por isso sendo que e o povo que pagam o seu salario muito triste tomara que agora com a prisao deste monstro maduro consigam fazer mudar o pais logico que temos que pedir a deus pra cuidar dos venezuelos e tambem do nossos brasil e ele vai cuidar,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
uf2PKj-D7Ew,"Maduro e Cilia Flores chegam à DEA, agência antidrogas dos Estados Unidos, em Nova York",UgztNoina64nXKIqB1p4AaABAg,Agência ante drogas kkkkkk vocês tem e que criar cadeia pra queles que vcs prendem sem crime,2026-01-05T11:12:59Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,BR,agencia ante drogas kkkkkk voces tem e que criar cadeia pra queles que vcs prendem sem crime,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
Kgd3ampurno,"🚨PETROBRAS NA MIRA, DESESPERO FAZ LULA CONVOCAR REUNIÃO DE EMERGÊNCIA, IMPACTOS DA PRISÃO DE MADURO",Ugy53Nuqlw7ppZ5sMIp4AaABAg,Lula e Bolsonaro na cadeia,2026-01-06T08:12:12Z,UCxj2IbZxr2Xsm2lgpa5nIng,Josué Aragão,BR,lula e bolsonaro na cadeia,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,UgzIbtzGe9LY9cYRpAt4AaABAg,"Não é seu lugar de fala e sim dos Venezuelanos. Se eles comemoram, deixa aquele povo ser feliz, com a prisão desse narco.....",2026-01-05T16:01:34Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,nao e seu lugar de fala e sim dos venezuelanos se eles comemoram deixa aquele povo ser feliz com a prisao desse narco,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
EAZC3UkXq24,Dani Lima: Ação na Venezuela reforça receio de intervenção dos EUA na eleição brasileira,UgwW7Z0iTMoEFJmshsh4AaABAg,"Trump fez extremamente o que a humanidade precisava, ditadores devem ser capturados e confinados em prisão perpétua dos EUA.",2026-01-10T10:22:41Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,trump fez extremamente o que a humanidade precisava ditadores devem ser capturados e confinados em prisao perpetua dos eua,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,NaN,,
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,Ugyb5skgmPQgbtOf-up4AaABAg,Põe os 2 na cadeia do Jacaré,2026-01-07T02:31:52Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,poe os na cadeia do jacare,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgwP88TGd1S7vuacF614AaABAg,"Quero ver ir buscar o Putin, que eles tb dizem ser um ditador, agora Maduro na Venezuela? Maior reservas de petróleo do MUNDO? Isso é mais uma desculpa pra roubar os recursos naturais do país, como foi no Iraque com Saddam Hussein.",2026-01-04T05:33:45Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,quero ver ir buscar o putin que eles tb dizem ser um ditador agora maduro na venezuela maior reservas de petroleo do mundo isso e mais uma desculpa pra roubar os recursos naturais do pais como foi no iraque com saddam hussein,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
KzAyxGbn6Mc,Flávio e Eduardo Bolsonaro criticam Lula após prisão de Maduro ⚠️,UgwIVnawQBFVW8aQgPJ4AaABAg,Prisão ao luladrao,2026-01-04T00:34:44Z,UCScnJVNPlurZVvBXLs1qXXw,Bastidores do Poder,BR,prisao ao luladrao,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3BNRFrzcIWM,Maduro Acorda Com Lula  Delação e Fim do Foro de São Paulo,UgzNFlEvvCud7O-u2T14AaABAg,"Deus não tarda ele chega na hora certinha e vai pegar um por um vai ser como efeito dominó.
Delata ditador Maduro os podres do Foro  de São Paulo para que não fique em prisão perpétua.",2026-01-05T18:35:02Z,UC4AbzCexwIA87RYm5cDVPWg,LEOTV,Nao informado,deus nao tarda ele chega na hora certinha e vai pegar um por um vai ser como efeito domino delata ditador maduro os podres do foro de sao paulo para que nao fique em prisao perpetua,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgwQlErTKgqI5KmC7Jd4AaABAg,"Engraçado é a esquerda brasileira,  fazendo protesto contra a prisão desse ditador maldito",2026-01-05T15:53:50Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,engracado e a esquerda brasileira fazendo protesto contra a prisao desse ditador maldito,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3j7u9p9s4Qk,Prisão de MADURO pode significar o FIM para LULA e o PT,UgzcBdTlpvUOp_lu5cR4AaABAg,"Não sei se vai valer a pena esta prisão do Maduro,se a vice ficar governando.",2026-01-04T22:14:13Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,nao sei se vai valer a pena esta prisao do madurose a vice ficar governando,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",UgwvU_VPfeOPOP0DCz54AaABAg,A prisão do ladrão,2026-01-05T21:43:00Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,a prisao do ladrao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
rg0ACtRHeOg,Casaco do nicolas maduro nike tech ficou em alta apos a prisao…,UgyG-gPV8GtIJR4jlpB4AaABAg,"Povo sem vergonha igual ele seus otários por isso são sem futuro e o país a merda que está ,vai lá faz vaquinha pra soltar ele da prisão 😂😂😂😂",2026-01-09T01:17:26Z,UCIZ-CIhMB8xOJYOmdE1NS1w,Charles Santos,BR,povo sem vergonha igual ele seus otarios por isso sao sem futuro e o pais a merda que esta vai la faz vaquinha pra soltar ele da prisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugz57LxJpGp4gtamE5R4AaABAg,O fim de todos os ditadores sanguinários é esse mesmo.....prisão ou morte....,2026-01-06T02:52:27Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,o fim de todos os ditadores sanguinarios e esse mesmoprisao ou morte,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
JHl5ci25B8I,Prisão de MADURO pode ser o FIM de LULA e do PT,UgyS3qDlSuzrkYIXKMl4AaABAg,"Além dos Arranjos do Cerco que os EUA fez na Venezuela,foi mais Fácil Prender o Genocida Maduro lá no País, do quê os Policiais aquì no Brazil prender o Assassino Lázaro 😂😂😂😂😂😂😂Eu estou Torcendo e pedindo prá DEUS Ajudar, quê com as Delações desse Ditador Genocida,chegue a Vez desse Ditador Genocida e Desgoverno aqui no Brasil.",2026-01-04T22:36:35Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,alem dos arranjos do cerco que os eua fez na venezuelafoi mais facil prender o genocida maduro la no pais do que os policiais aqui no brazil prender o assassino lazaro eu estou torcendo e pedindo pra deus ajudar que com as delacoes desse ditador genocidachegue a vez desse ditador genocida e desgoverno aqui no brasil,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
ulfRoXEpXEo,URGENTE! LAMARTINE POSELLA DELETOU A LIVE IMPORTANTÍSSIMA SOBRE A CAPTURA DE MADURO E REAÇÃO DE LULA,UgylrWMzTxYBKoNFINd4AaABAg,"Prisão para uns, libertade para outros.",2026-01-08T09:50:44Z,UC2Ox5U4PFrjEvl5JM22FStg,Vinícius Siqueira,BR,prisao para uns libertade para outros,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,Ugwh9-WPDLQ0PDAV5xB4AaABAg,"Primeiro, Maduro não é presidente, é ditador, ele não aceitou o vencedor da ultima eleição, então se trata de um ditador que agora vai fazer dancinha na cadeia.",2026-01-03T16:31:35Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,primeiro maduro nao e presidente e ditador ele nao aceitou o vencedor da ultima eleicao entao se trata de um ditador que agora vai fazer dancinha na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",UgzHrTnmoKfazhIhCV14AaABAg,Ele não foi sequestrado ele desafiou o Trump para  buscar ele  na Venezuela,2026-01-06T02:59:47Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,ele nao foi sequestrado ele desafiou o trump para buscar ele na venezuela,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgyJuKa99on_94y9qg94AaABAg,"Próximas prisões tem que ser no Brasil...
Prender a Corja completa (PT e STF)💪🇧🇷🇱🇷",2026-01-04T17:12:34Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,proximas prisoes tem que ser no brasil prender a corja completa pt e stf,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,UgwMYRgePdzH-nQXenh4AaABAg,Deus deus forsas para o exercito dos estado unidos e prenderam o demonio da venezuela,2026-01-04T00:09:37Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,deus deus forsas para o exercito dos estado unidos e prenderam o demonio da venezuela,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,UgzsDV8tOE9XFMR6lYd4AaABAg,"🚩COORDENADOR DO PT RECEBEU 2,6 MILHÕES DE EMPRESA DA FARRA DO INSS🤮👉🏿🚩 🚩LUL4 NÃO DEU AS CARAS NO PARANÁ!!😱 IGUALZINHO NA TRAGÉDIA DO RIO GRANDE DO SUL🚩 🚩🤔QUEM MATOU MARIELLE FRANCO? 🤫Xiiiii....🤡👍🏿🚩  🇧🇷🤔BOLSONARO INELEGÍVEL SEM TER FEITO NADA!🇧🇷🤡👍🏿  🇩🇪ALEMÃO FALA MAL DA COP30 🇧🇷LULADRÃO RESPONDE""VOCÊ DEVERIA IR EM UM BOTECO.""🤡🚩            🚩FLOP30 [DESABANDO] E LUL4 ENTERRA [R$800 MILHÕES] EM TERRA E LAMA🤡👍🏿🚩                     LUL4 CRIA LEI QUE DARÁ DIREITO A+ 300 CARGOS COMISSIONADOS, QUE CUSTARÁ R$17MILHÕES AOS COFRES PÚBLICOS,  ATACA A ECONOMIA DO BRASIL [PR🚫IBIND🚫 A VENDA/PRODUÇÃO DA TILÁPIA🐟/CLASSIFICANDO COMO ESPÉCIE INVASORA], PORÉM.. JÁ COMPROU/IMPORTOU TONELADAS DE TILÁPIA🐟 DO VEATINÃ, PEIXE 🐟 ESSE QUE [NÃO PASSARA POR VIGILÂNCIA SANITÁRIA ADEQUADA]🤫🤡🚩,  PARA O PT VENCER AS ELEIÇÕES DE 2026, SÓ COM MUITA AJUDA DO STF E TSE,  EX-MINISTRA DO STJ AFIRMA QUE STF SOLTOU LULA POR MEDO DE BOLSONARO🤮👉🏿🚩  💰💰💰💰BANCO MASTER DESVIA BILHÕES E BILHÕES 💰💰💰💰  🫡🇧🇷BOLSONARO FOI CONDENADO A PRISÃO POR DEFENDER A PATRIA🫡🇧🇷                PF DEFLAGROU UMA INVESTIGAÇÃO CRIMINAL ONDE CHEGARAM A EX-NORA, SÓCIO E IRMÃO DE LUIZ INÁCIO LULA DA SILVA (🚩CORRUPÇÃO A TODO O VAPOR🚩)  🚩APROVADO O AUMENTO DE 390% DO FUNDÃO ELEITORAL🚩     🚩🤡O SEU SALÁRIO MÍNIMO, AUMENTOU?         LULA ACABE DE ASSINAR LEI QUE TRIBUTA LUCRO DE EMPRESAS, TRIBUTO DE 94% DO VALOR REAL DO LUCRO,  AS EMPRESAS GIGANTES E TRADICIONAIS ESTÃO FUJINDO DO BRASIL! ⚠️FUGA EM MASSA⚠️,  LULA JUNTO COM IBAMA E OUTROS ÓRGÃO/TOMAM MAIS DE 90 MIL CABEÇAS DE GADO DE ESTADOS COMO: PARÁ, AMAZONAS, ACRE E OUTROS, LULA CRIA LEI QUE AMPARA O [MST] A TER ESCOLTA POLICIAL EM INVASÕES DE TERRA/CRIA LEI QUE TORNA CRIME REAGIR A ASSALTO DENTRO DE SUA RESIDÊNCIA😱😱😱 SIM! PARECE MENTIRA.. MAS É VERDADE!🚩🚩",2026-01-04T17:38:14Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,coordenador do pt recebeu milhoes de empresa da farra do inss lul nao deu as caras no parana igualzinho na tragedia do rio grande do sul quem matou marielle franco xiiiii bolsonaro inelegivel sem ter feito nada alemao fala mal da cop luladrao respondevoce deveria ir em um boteco flop desabando e lul enterra r milhoes em terra e lama lul cria lei que dara direito a cargos comissionados que custara rmilhoes aos cofres publicos ataca a economia do brasil pribind a vendaproducao da tilapiaclassificando como especie invasora porem ja comprouimportou toneladas de tilapia do veatina peixe esse que nao passara por vigilancia sanitaria adequada para o pt vencer as eleicoes de so com muita ajuda do stf e tse exministra do stj afirma que stf soltou lula por medo de bolsonaro banco master desvia bilhoes e bilhoes bolsonaro foi condenado a prisao por defender a patria pf deflagrou uma investigacao criminal onde chegaram a exnora socio e irmao de luiz inacio lula da silva corrupcao a todo o vapor aprovado o aumento de do fundao eleitoral o seu salario minimo aumentou lula acabe de assinar lei que tributa lucro de empresas tributo de do valor real do lucro as empresas gigantes e tradicionais estao fujindo do brasil fuga em massa lula junto com ibama e outros orgaotomam mais de mil cabecas de gado de estados como para amazonas acre e outros lula cria lei que ampara o mst a ter escolta policial em invasoes de terracria lei que torna crime reagir a assalto dentro de sua residencia sim parece mentira mas e verdade,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
ulfRoXEpXEo,URGENTE! LAMARTINE POSELLA DELETOU A LIVE IMPORTANTÍSSIMA SOBRE A CAPTURA DE MADURO E REAÇÃO DE LULA,Ugy7thHgMXTcgIlQcih4AaABAg,"Eu vejo o Trump trazendo uma grande libertação sob o povo da Venezuela, mas ao mesmo tempo o genrro dele acabou de fechar o primeiro grande acordo de paz em Israel, e os EUA está dirigindo uma comissão de eleger dez grandes líderes mundiais ( como diz em apocalipse que os dez grandes reinos do mundo entregariam seus poderes a besta). Eu me alegro com alegria do povo venezuelano, e a prisão do maduro é excelente para nós brasileiros tbm. Mas eu não consigo confiar no Trump por causa do gênero dele",2026-01-07T22:32:59Z,UC2Ox5U4PFrjEvl5JM22FStg,Vinícius Siqueira,BR,eu vejo o trump trazendo uma grande libertacao sob o povo da venezuela mas ao mesmo tempo o genrro dele acabou de fechar o primeiro grande acordo de paz em israel e os eua esta dirigindo uma comissao de eleger dez grandes lideres mundiais como diz em apocalipse que os dez grandes reinos do mundo entregariam seus poderes a besta eu me alegro com alegria do povo venezuelano e a prisao do maduro e excelente para nos brasileiros tbm mas eu nao consigo confiar no trump por causa do genero dele,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,NaN,,
3BNRFrzcIWM,Maduro Acorda Com Lula  Delação e Fim do Foro de São Paulo,UgzQITCWDp1wFBUNCut4AaABAg,FORO DE SÃO PAULO: PEDRA SOBRE PEDRA SERÁ DERRUBADA! CADEIA EM TODOS!,2026-01-07T20:27:35Z,UC4AbzCexwIA87RYm5cDVPWg,LEOTV,Nao informado,foro de sao paulo pedra sobre pedra sera derrubada cadeia em todos,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",Ugw_ydT6mEcV2HTUaFB4AaABAg,Ate demorou para acontece aprisao,2026-01-06T19:28:26Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,ate demorou para acontece aprisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,UgzL5PG0G71XochZacZ4AaABAg,"Teve toda chance do mundo pra renunciar e pedir exilo. Más,  achou que a Rússia e a China iam sslva-lo.....
Quanta burrice....
Vai morrer na prisão.",2026-01-04T09:25:39Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,teve toda chance do mundo pra renunciar e pedir exilo mas achou que a russia e a china iam sslvalo quanta burrice vai morrer na prisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
DgMbbN2vRjs,Prisão de Maduro escancara medo do Lula e da esquerda latino-americana | CAFÉ COM A GAZETA,Ugx_VrkQ51ExggbCbO54AaABAg,"Trump ? Agora vem para o Brasil e Pega o Lula e Alexandre d Morais  e metê-lo na CADEIA, prisão perpétua  👏👏👏",2026-01-06T23:19:14Z,UCWdGgeyOnCOGnvhNdbVl1dQ,Gazeta do Povo,BR,trump agora vem para o brasil e pega o lula e alexandre d morais e metelo na cadeia prisao perpetua,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,UgwGeG1uP7io2PO_wLZ4AaABAg,O PRÓXIMO SERA ESSE PIETRO PRISÃO OU PENA DE MORTE PRA ESSE NARCOTRÁFICANTE,2026-01-06T00:58:53Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,o proximo sera esse pietro prisao ou pena de morte pra esse narcotraficante,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgyVJSl5R179dKlJ9ER4AaABAg,*CADEIA PARA LULA E SEUS DEMÔNIOS!*,2026-01-04T13:40:26Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,cadeia para lula e seus demonios,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,Ugwc4yZ4KgRrTDTYp9l4AaABAg,"Prender o maduro tá certo,... agora bombardear crianças inocentes e roubar petróleo?
É lógico que quebrou o acordo com a Venezuela antes mesmo do maduro e do chaves havia acordado.",2026-01-04T18:15:04Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,prender o maduro ta certo agora bombardear criancas inocentes e roubar petroleo e logico que quebrou o acordo com a venezuela antes mesmo do maduro e do chaves havia acordado,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
JZYdw3O_V0U,DIAS TERRÍVEIS PARA LULA? Eduardo Bolsonaro reage à prisão de Maduro!,UgwYutwZ3h5rnFztQAN4AaABAg,Vem buscar dois ditadores no Brasil TRUMP LULADRAO e xandao TAMOS a espera,2026-01-04T11:33:28Z,UCVBHiXwksZlQtid4_DvY0ng,Conexão Vanguarda,BR,vem buscar dois ditadores no brasil trump luladrao e xandao tamos a espera,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
ulfRoXEpXEo,URGENTE! LAMARTINE POSELLA DELETOU A LIVE IMPORTANTÍSSIMA SOBRE A CAPTURA DE MADURO E REAÇÃO DE LULA,UgyBr2ZIFgp-lifU5eh4AaABAg,Sou do nordeste ceará e glorifico a prisão de maduro e peço a do Lula tbm,2026-01-09T14:30:18Z,UC2Ox5U4PFrjEvl5JM22FStg,Vinícius Siqueira,BR,sou do nordeste ceara e glorifico a prisao de maduro e peco a do lula tbm,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,Ugwq7y35G6q9BnKGEPd4AaABAg,Vai morr3r na prisão como todos ditadores!!!!!!,2026-01-11T13:14:46Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,vai morrr na prisao como todos ditadores,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
-GvXSCGnEhI,Plantão da Globo: Venezuela é atacada pelos EUA,Ugx0OssuBubARS9QmqR4AaABAg,"Sempre com esse papo de que invadiu pra ""roubar"" petróleo, não foi pra prender o ditador né? E maduro ordenou algo estando preso? Kkkkk",2026-01-04T18:35:12Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,sempre com esse papo de que invadiu pra roubar petroleo nao foi pra prender o ditador ne e maduro ordenou algo estando preso kkkkk,pt,FALSE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,Ugzo1i9KW6ryJw0lUDF4AaABAg,"Fica esse rebanho de besta aceitando tudo que tramp faz , achando que eles tão fazendo isso por conta do povo venezuelano,ah vamos la prender o maduro o povo ta sofrendo, vão é roubar o petróleo do pais e todos recursos minerais é isso q eles fazem em todo lugar q passar,abre o olho Brasil!",2026-01-04T09:38:33Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,fica esse rebanho de besta aceitando tudo que tramp faz achando que eles tao fazendo isso por conta do povo venezuelanoah vamos la prender o maduro o povo ta sofrendo vao e roubar o petroleo do pais e todos recursos minerais e isso q eles fazem em todo lugar q passarabre o olho brasil,pt,TRUE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,Ugz1R4aBg7UO4G1qXCx4AaABAg,Esse ai o professor jose Niemeyer deve ser do PT pq esta defendendo o Maduro um ditador sanguinario corrupto q merce prisao perpetua pra sentir na pele o q ele fez com seus opositores,2026-01-03T23:40:34Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,esse ai o professor jose niemeyer deve ser do pt pq esta defendendo o maduro um ditador sanguinario corrupto q merce prisao perpetua pra sentir na pele o q ele fez com seus opositores,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,UgwnxLNL3-e7Mgpyx1F4AaABAg,"E anote, não vai acontecer nada com o Lula. Imagine que o Maduro irá deletar urnas eletrônicas, TSE e STF, narcotráfico e etc... Trump ira ligar pro Lula na surdina e negociar o Brasil com ele. PT irá entregar os dedos pra salvar os anéis e os EUA sairão mais poderosos ainda. Trump não quer e nem precisa prender Lula. Basta a riqueza do Brasil. Flavio Bolsonaro e qualquer outro candidato terá até dificuldade para lidar com Trump, tamanha vassalagem do Lula e coleguismo. Trump quer riquezas e quem estava atrapalhando ele acabou de cair. Lula agora será chantageado. Por isso ele quis Maduro vivo.",2026-01-05T01:46:38Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,e anote nao vai acontecer nada com o lula imagine que o maduro ira deletar urnas eletronicas tse e stf narcotrafico e etc trump ira ligar pro lula na surdina e negociar o brasil com ele pt ira entregar os dedos pra salvar os aneis e os eua sairao mais poderosos ainda trump nao quer e nem precisa prender lula basta a riqueza do brasil flavio bolsonaro e qualquer outro candidato tera ate dificuldade para lidar com trump tamanha vassalagem do lula e coleguismo trump quer riquezas e quem estava atrapalhando ele acabou de cair lula agora sera chantageado por isso ele quis maduro vivo,pt,TRUE,TRUE,TRUE,CRITICA_PRISAO,NaN,,
Zk56rBPSm4M,"Nicolás Maduro preso: Cabrini mostra bastidores da operação dos EUA na Venezuela, resultou 80 mortos",Ugw9zew9nz9Re3CPCbx4AaABAg,"Cabrine voçe sabe que quem apoia ,a prisao de maduro está feliz",2026-01-08T20:47:39Z,UCoRz1sARw5el7c9WhVf6mkQ,RECORD CABO VERDE,BR,cabrine voce sabe que quem apoia a prisao de maduro esta feliz,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
