video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao
_yzBkynhoJA,CIRO GOMES EXPLICA A INVASÃO DOS ESTADOS UNIDOS.,UgyZVhiPPUN_KiJ7Eyd4AaABAg,"Dois pesos, duas medidas — ou a hipocrisia da extrema-direita
Vocês dizem combater golpes, narcotráfico e autoritarismo.
Mas os fatos contam outra história.
👉 Nicolás Maduro é acusado há anos de ser “narcotraficante”.
Repetem isso como mantra.
Mas até hoje não existe prova judicial, não existe flagrante, não existe apreensão, não existe condenação.
Só acusação política — e sanções.
👉 No Brasil, durante o governo de Jair Bolsonaro, 39 quilos de cocaína foram apreendidos em um avião da comitiva presidencial, na Espanha.
Houve flagrante.
Houve prisão.
Houve laudo.
Houve processo.
E o que vocês fizeram?
🔇 Silêncio.
🔇 Nenhum discurso de “narco-Estado”.
🔇 Nenhuma defesa de sanção.
🔇 Nenhuma “intervenção pela democracia”.
Curioso, não?
Vocês dizem odiar golpes, mas tentaram desacreditar eleições no Brasil, pressionar instituições e criar ruptura — exatamente o que dizem condenar na Venezuela.
Fracassaram aqui, aplaudem intervenção lá.
A verdade é simples:
Vocês não são contra golpes
Vocês não são contra o narcotráfico
Vocês não são a favor da soberania
Vocês são a favor do alinhamento certo.
Quando não há prova, mas o governo é inimigo → chamam de ditadura e narco-Estado.
Quando há prova, mas o governo é aliado → tratam como “caso isolado”.
Isso não é defesa da democracia.
Isso é hipocrisia geopolítica.
E quanto mais vocês aplaudem invasões, sanções e acusações sem prova, mais deixam claro:
👉 o problema nunca foi o crime — é quem está no poder.",2026-01-05T22:46:36Z,UCH8q_QiLsNeZdu4rnbN_swg,NEWSTRADERPOLITICA,BR,dois pesos duas medidas ou a hipocrisia da extremadireita voces dizem combater golpes narcotrafico e autoritarismo mas os fatos contam outra historia nicolas maduro e acusado ha anos de ser narcotraficante repetem isso como mantra mas ate hoje nao existe prova judicial nao existe flagrante nao existe apreensao nao existe condenacao so acusacao politica e sancoes no brasil durante o governo de jair bolsonaro quilos de cocaina foram apreendidos em um aviao da comitiva presidencial na espanha houve flagrante houve prisao houve laudo houve processo e o que voces fizeram silencio nenhum discurso de narcoestado nenhuma defesa de sancao nenhuma intervencao pela democracia curioso nao voces dizem odiar golpes mas tentaram desacreditar eleicoes no brasil pressionar instituicoes e criar ruptura exatamente o que dizem condenar na venezuela fracassaram aqui aplaudem intervencao la a verdade e simples voces nao sao contra golpes voces nao sao contra o narcotrafico voces nao sao a favor da soberania voces sao a favor do alinhamento certo quando nao ha prova mas o governo e inimigo chamam de ditadura e narcoestado quando ha prova mas o governo e aliado tratam como caso isolado isso nao e defesa da democracia isso e hipocrisia geopolitica e quanto mais voces aplaudem invasoes sancoes e acusacoes sem prova mais deixam claro o problema nunca foi o crime e quem esta no poder,pt,TRUE,TRUE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
M8wTXgJuC1o,"Rússia terá que &quot;andar na linha&quot;, diz Trump após captura de Maduro | CNN Brasil",UgxDVQOfLwCiN1Ksm3R4AaABAg,"Como eu queria que houvesse uma coalisão Rússia, China e Irã pra acabar com os EUA. Esse imperialismo norteamericano é insuportável! Se acham os xerifes do mundo.",2026-01-10T09:49:44Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,como eu queria que houvesse uma coalisao russia china e ira pra acabar com os eua esse imperialismo norteamericano e insuportavel se acham os xerifes do mundo,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
3CN3hULHX6s,Trump confirma ataque dos EUA à Venezuela e diz que Maduro foi capturado | BREAKING NEWS,UgyjarnHlSWSQWnlsBN4AaABAg,Trump é um golpista e oportunista...ele não tem nenhum direito de invadir a Venezuela ...Os americanos   querem o Petróleo Venezuelano 😢😢😢,2026-01-04T03:47:17Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,trump e um golpista e oportunistaele nao tem nenhum direito de invadir a venezuela os americanos querem o petroleo venezuelano,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgwFRb5VbE0MoZzuILV4AaABAg,"O gagá do Lula só faz o Brasil 🇧🇷 passar vergonha 🫣 mesmo . Eu não entendo o tal defensor da democracia apoiando ditaduras, agora fica uma pergunta ❓ no ar e se o Lula chegasse ao nível ilimitado ♾️ de poder ao nível Nicolas Maduro nós brasileiros seríamos os que pediriamos a intervenção externa. Desde já deixo claro esquerda ⬅️ no poder é perseguição, censura e miséria. Só quem faz parte do sistema repressor de um ditador e beneficiado, o povo sofre a conta gostas, o capital vai embora e no final o país fica sucateado.",2026-01-04T14:55:59Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,o gaga do lula so faz o brasil passar vergonha mesmo eu nao entendo o tal defensor da democracia apoiando ditaduras agora fica uma pergunta no ar e se o lula chegasse ao nivel ilimitado de poder ao nivel nicolas maduro nos brasileiros seriamos os que pediriamos a intervencao externa desde ja deixo claro esquerda no poder e perseguicao censura e miseria so quem faz parte do sistema repressor de um ditador e beneficiado o povo sofre a conta gostas o capital vai embora e no final o pais fica sucateado,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
lsnGy9jdG18,Como a Delta Force entrou em Caracas e capturou Nicolás Maduro?,Ugzu4xgzj6dpYjeJDQl4AaABAg,"Resumindo, não adiantou o Maduro desafiar, dançar, e também não adianta nada o general que está lá agora ficar bravatando que vão resistir, que se ele não estivesse dormindo na hora os EUA iam ver só, etc... Hora que os EUA quiser, entram lá de novo e passam a mão na bund4 de todo mundo de novo e saem de boa....",2026-01-09T23:21:04Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,resumindo nao adiantou o maduro desafiar dancar e tambem nao adianta nada o general que esta la agora ficar bravatando que vao resistir que se ele nao estivesse dormindo na hora os eua iam ver so etc hora que os eua quiser entram la de novo e passam a mao na bund de todo mundo de novo e saem de boa,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,Ugx0HJOEOpHm0-5iI7h4AaABAg,"Não,vai ter ocupação dos EUA e vai ter uns 6 meses de confrontos com a resistencia.",2026-01-04T05:58:15Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,naovai ter ocupacao dos eua e vai ter uns meses de confrontos com a resistencia,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
3CN3hULHX6s,Trump confirma ataque dos EUA à Venezuela e diz que Maduro foi capturado | BREAKING NEWS,UgzZVZEZXoA2dwMxzyB4AaABAg,Tem que extinguir o estados Unidos,2026-01-04T01:22:37Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,tem que extinguir o estados unidos,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,Ugw1DK5jPULZG5hwh1B4AaABAg,Liberdade 🗽😂vão ter nas mãos dos estados unidos 😂muito petróleo na mãos dos americanos,2026-01-04T05:39:27Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,liberdade vao ter nas maos dos estados unidos muito petroleo na maos dos americanos,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,UgzEaZCq6qzn_oS_7od4AaABAg,Estão  se coçando  para que haja um terceira guerra.  Quem pagará e o povo.,2026-01-08T16:41:10Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,estao se cocando para que haja um terceira guerra quem pagara e o povo,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
dtDXaAQRs9E,Venezuela sob Ataque – Trump lança forte ataque contra o regime Maduro #venezuela #maduro #trump,UgzcdSY0mJZMd3tob894AaABAg,É o fim da ditadura da Venezuela parabéns Estados Unidos venha para o Brasil,2026-01-03T19:43:39Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,e o fim da ditadura da venezuela parabens estados unidos venha para o brasil,pt,TRUE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,Ugx4wQRHlrBszdab6Ih4AaABAg,"Pra mim tudo faria do mesmo saco.
Porém o estados Unidos bombardeia capital da Venezuela todo mundo acha lindo, porém se qualquer outro país bombardear Washington, D.C. Seria terrorismo né.",2026-01-05T01:24:19Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,pra mim tudo faria do mesmo saco porem o estados unidos bombardeia capital da venezuela todo mundo acha lindo porem se qualquer outro pais bombardear washington dc seria terrorismo ne,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgxVeaWx8OAcSObw-xx4AaABAg,"Que bom, não é correto invadir outro país como foi feito, mas não foi por uma causa simples, quanta gente esse cara aí já matou e levou pra miséria, até mesmo os adversários políticos ele já mandou matar vários então ao meu ver é uma boa ação que os EUA fizeram principalmente aqui pra América do Sul pra acabar com o sofrimento do povo venezuelano. Antes de criticar a atitude dos americanos lembrem que esse maduro é um ditador safado que alguém tinha que parar com isso, Venezuela merece paz já foram muitos anos de sofrimento e miséria",2026-01-04T17:54:47Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,que bom nao e correto invadir outro pais como foi feito mas nao foi por uma causa simples quanta gente esse cara ai ja matou e levou pra miseria ate mesmo os adversarios politicos ele ja mandou matar varios entao ao meu ver e uma boa acao que os eua fizeram principalmente aqui pra america do sul pra acabar com o sofrimento do povo venezuelano antes de criticar a atitude dos americanos lembrem que esse maduro e um ditador safado que alguem tinha que parar com isso venezuela merece paz ja foram muitos anos de sofrimento e miseria,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
jZh9QEk_rKg,Lula convoca reunião de emergência após Trump capturar Maduro,UgwUTLX3FuTIxrcVw914AaABAg,"Pronto! O capiau está louco pra meter o Brasil na encrenca, não importando se vai pra guerra ou não.😢",2026-01-04T09:52:29Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,pronto o capiau esta louco pra meter o brasil na encrenca nao importando se vai pra guerra ou nao,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,UgxOPkPRbQ78RHS2YTt4AaABAg,"No fim não é cocaína e sim petróleo. Ele mexeu com a China dessa vez, não sei se irá ficar barato. Aumentam as possibilidades de uma 3° Guerra Mundial, não que haja, mas aumentam as possibilidades. O destino do mundo está na mão de 3 homens?! Trump, Xi-Jinping e Putin?",2026-01-05T16:36:26Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,no fim nao e cocaina e sim petroleo ele mexeu com a china dessa vez nao sei se ira ficar barato aumentam as possibilidades de uma guerra mundial nao que haja mas aumentam as possibilidades o destino do mundo esta na mao de homens trump xijinping e putin,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgwEXOL8Fka8ftc2UQN4AaABAg,"Lula claramente ACEITOU a FRAUDE ELEITORAL e LEGITIMOU a DITADURA Venezuelana ao reconhecer a vice usurpadora de uma chapa eleitoral que PERDEU a eleição. Observo que os EUA invadiram o território venezuelano, o que pode representar uma infração ao direito internacional, mas NÃO prendeu o presidente do país. Foi preso um cidadão venezuelano em território venezuelano, que é um criminoso, por ocupar um cargo eletivo ao qual não tem direito. Além de ter cometido vários crimes contra a humanidade. Até o momento, não houve ataque ao país venezuelano e não há informações sobre a existência de tropas americanas dentro do território venezuelano.  Não houve até o momento a apresentação de provas concretas de que Maduro está envolvido com o narcotráfico. E que esta desculpa para sequestra-lo me parece esfarrapada. Contudo Maduro cometeu vários crimes contra a humanidade e pode ser agora julgado em Haia. Também houve o caso do envio de ouro pertencente ao povo venezuelano para cofres russos em aviões russos sem o devido registro e de forma ilegal. Observo que os sobrinhos, Efraín Antonio Campo Flores e Francisco Flores de Freitas, foram presos em 10 de novembro de 2015 pela Administração de Fiscalização de Drogas dos Estados Unidos em Porto Príncipe, Haiti, após tentarem transportar 800 kilogramas (1.800 lb) de cocaína para os Estados Unidos e foram condenados pela justiça americana como narcotraficantes. O terceiro sobrinho, Carlos Erik Malpica Flores, que não chegou a ser preso apesar de ter sido identificado como parte da quadrilha em 2017. Carlos foi tesoureiro nacional da Venezuela e ocupou a função de vice-presidente da estatal petrolífera Petróleos de Venezuela. Em 2022, Joe Biden, deu indulto aos sobrinhos condenados e retirou da lista de captura o terceiro sobrinho. Eles receberam clemência do governo Biden como parte de uma troca de prisioneiros envolvendo sete cidadãos americanos detidos na Venezuela e de restaurar eleições democráticas na Venezuela.  Efraín e Francisco assim que retornaram à Venezuela continuaram suas atividades de tráfico de drogas.",2026-01-05T14:54:43Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,lula claramente aceitou a fraude eleitoral e legitimou a ditadura venezuelana ao reconhecer a vice usurpadora de uma chapa eleitoral que perdeu a eleicao observo que os eua invadiram o territorio venezuelano o que pode representar uma infracao ao direito internacional mas nao prendeu o presidente do pais foi preso um cidadao venezuelano em territorio venezuelano que e um criminoso por ocupar um cargo eletivo ao qual nao tem direito alem de ter cometido varios crimes contra a humanidade ate o momento nao houve ataque ao pais venezuelano e nao ha informacoes sobre a existencia de tropas americanas dentro do territorio venezuelano nao houve ate o momento a apresentacao de provas concretas de que maduro esta envolvido com o narcotrafico e que esta desculpa para sequestralo me parece esfarrapada contudo maduro cometeu varios crimes contra a humanidade e pode ser agora julgado em haia tambem houve o caso do envio de ouro pertencente ao povo venezuelano para cofres russos em avioes russos sem o devido registro e de forma ilegal observo que os sobrinhos efrain antonio campo flores e francisco flores de freitas foram presos em de novembro de pela administracao de fiscalizacao de drogas dos estados unidos em porto principe haiti apos tentarem transportar kilogramas lb de cocaina para os estados unidos e foram condenados pela justica americana como narcotraficantes o terceiro sobrinho carlos erik malpica flores que nao chegou a ser preso apesar de ter sido identificado como parte da quadrilha em carlos foi tesoureiro nacional da venezuela e ocupou a funcao de vicepresidente da estatal petrolifera petroleos de venezuela em joe biden deu indulto aos sobrinhos condenados e retirou da lista de captura o terceiro sobrinho eles receberam clemencia do governo biden como parte de uma troca de prisioneiros envolvendo sete cidadaos americanos detidos na venezuela e de restaurar eleicoes democraticas na venezuela efrain e francisco assim que retornaram a venezuela continuaram suas atividades de trafico de drogas,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
JHl5ci25B8I,Prisão de MADURO pode ser o FIM de LULA e do PT,UgyS3qDlSuzrkYIXKMl4AaABAg,"Além dos Arranjos do Cerco que os EUA fez na Venezuela,foi mais Fácil Prender o Genocida Maduro lá no País, do quê os Policiais aquì no Brazil prender o Assassino Lázaro 😂😂😂😂😂😂😂Eu estou Torcendo e pedindo prá DEUS Ajudar, quê com as Delações desse Ditador Genocida,chegue a Vez desse Ditador Genocida e Desgoverno aqui no Brasil.",2026-01-04T22:36:35Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,alem dos arranjos do cerco que os eua fez na venezuelafoi mais facil prender o genocida maduro la no pais do que os policiais aqui no brazil prender o assassino lazaro eu estou torcendo e pedindo pra deus ajudar que com as delacoes desse ditador genocidachegue a vez desse ditador genocida e desgoverno aqui no brasil,pt,TRUE,TRUE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
Kgd3ampurno,"🚨PETROBRAS NA MIRA, DESESPERO FAZ LULA CONVOCAR REUNIÃO DE EMERGÊNCIA, IMPACTOS DA PRISÃO DE MADURO",UgwHb7EeJNMEUHoL66l4AaABAg,"a medida em que o sarrafo for subindo, os países com maior poderio de guerra tomará os peises mais fraco .",2026-01-07T15:02:06Z,UCxj2IbZxr2Xsm2lgpa5nIng,Josué Aragão,BR,a medida em que o sarrafo for subindo os paises com maior poderio de guerra tomara os peises mais fraco,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
usnxhETF6Nk,LÉO LINS - A ANÁLISE COMPLETA DA PROSÃO DO MADURO,UgytJaksLKsNl91pgf54AaABAg,Os Estados Unidos gosta de um duro E a Direita também gosta de Duro e bem Duro 😅😅😅😅,2026-01-10T00:30:19Z,UCsVC1esYT6Fj5OHaE5Ys1cw,Léo Lins,BR,os estados unidos gosta de um duro e a direita tambem gosta de duro e bem duro,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
JHl5ci25B8I,Prisão de MADURO pode ser o FIM de LULA e do PT,UgzjqqmH9PcjtB-x5aJ4AaABAg,"Os EUA mandaram recado aos governos narcotraficantes e corruptos, e aos líderes da região que deram suporte político e econômico a Maduro, uma lista de cúmplices já está sendo analisada no salão oval, a história da América Latina foi reescrita nas últimas 24h e um dominó já caiu.",2026-01-05T01:42:57Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,os eua mandaram recado aos governos narcotraficantes e corruptos e aos lideres da regiao que deram suporte politico e economico a maduro uma lista de cumplices ja esta sendo analisada no salao oval a historia da america latina foi reescrita nas ultimas h e um domino ja caiu,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,NEUTRO
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgwhQHXIMySs1gmrV7d4AaABAg,"O TRUMP NÃO É O MELHOR QUE O MADURO,,, O TRUMP TAMBÉM É DITADOR E CORRUPTO, SUCATEOU OS EUA🇺🇸 TANTO QUE VAI SER EXPULSO DO CARGO DE PRESIDENTE DOS EUA 🇺🇸 POR ADMINISTRAR MAL OS EUA 🇺🇲 E TAMBÉM SE ACHA O DONO DO MUNDO 🌎🫵😡",2026-01-04T09:17:10Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,o trump nao e o melhor que o maduro o trump tambem e ditador e corrupto sucateou os eua tanto que vai ser expulso do cargo de presidente dos eua por administrar mal os eua e tambem se acha o dono do mundo,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
EAZC3UkXq24,Dani Lima: Ação na Venezuela reforça receio de intervenção dos EUA na eleição brasileira,UgyXjoxvYaVE_ocDVKl4AaABAg,"O Nosso Brasil, não tem nada a ver com os EUA, nossa eleição é nossa , apenas com nossa segurança e licitude . Apenas acordos comerciais. O EUA, que se preocupe com sua eleição",2026-01-07T19:07:18Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,o nosso brasil nao tem nada a ver com os eua nossa eleicao e nossa apenas com nossa seguranca e licitude apenas acordos comerciais o eua que se preocupe com sua eleicao,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,Ugzi3VXUwJd5jCAcU0F4AaABAg,Amém que o Senhor seja louvado e abençoe o EUA!,2026-01-03T23:43:19Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,amem que o senhor seja louvado e abencoe o eua,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,Ugz7hJeFUxHIiaOnTrF4AaABAg,O doido falando essas coisas e o Cabeça de Melancia do Canal Arte da Guerra - Um fuzileiro naval aposentado fica conversando merda e esquerdando.,2026-01-04T19:35:57Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,o doido falando essas coisas e o cabeca de melancia do canal arte da guerra um fuzileiro naval aposentado fica conversando merda e esquerdando,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgyHAW8-bNjUJLbjDit4AaABAg,Que horror!!! Os EUA não podem invadir um país e sequestrar o Presidente de um país!!!!.,2026-01-04T15:48:47Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,que horror os eua nao podem invadir um pais e sequestrar o presidente de um pais,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
lsnGy9jdG18,Como a Delta Force entrou em Caracas e capturou Nicolás Maduro?,Ugx70dJYBGQTE3hP_tZ4AaABAg,"Sem entrar no mérito se Nicolas Maduro é traficante ou não, faço aqui uma pergunta de retórica: - O quê  estaria ocorrendo nesse momento, caso os EUA tivessem invadido a China, e sequestrado seu presidente?",2026-01-05T14:38:26Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,sem entrar no merito se nicolas maduro e traficante ou nao faco aqui uma pergunta de retorica o que estaria ocorrendo nesse momento caso os eua tivessem invadido a china e sequestrado seu presidente,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgxtXPCzPiZE08HdtmR4AaABAg,"Porque os EUA não acabam com a ditadura na Arábia Saudita tbm.... curioso, não é mesmo!!??",2026-01-04T20:05:04Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,porque os eua nao acabam com a ditadura na arabia saudita tbm curioso nao e mesmo,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
dtDXaAQRs9E,Venezuela sob Ataque – Trump lança forte ataque contra o regime Maduro #venezuela #maduro #trump,UgwrSaMoeAcUpnSYF0V4AaABAg,"É pelo Petróleo! É por Poder
Dizer que é por liberdade,
que é por democracia—
Bombas não mentem
é pelo óleo. Quanta hipocrisia!
Esse é real nome,
a verdadeira bandeira,
quando impérios marcham
sobre terra estrangeira.
Quantos filhos vão morrer
por barris de crude negro?
Quantas mães vão chorar
neste cruel jogo cego?
Venezuela sangra
e chamam de missão,
mas eu vejo apenas ganância
disfarçada de intervenção.
Já vimos este filme—
Iraque, Líbia, e mais,
sempre a mesma desculpa,
sempre os mesmos finais.
Não são libertadores
quando invadem por ouro líquido,
são apenas saqueadores
com um discurso fingido
Levanto minha voz,
ergo punho no ar —
Chega de guerras por lucro,
chega de sangue no altar
do poder corporativo
que nunca vai parar
até que digamos bem alto: BASTA!
Até que nos recusemos a calar...
Em protesto, em solidariedade, em resistência...",2026-01-05T01:03:11Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,e pelo petroleo e por poder dizer que e por liberdade que e por democracia bombas nao mentem e pelo oleo quanta hipocrisia esse e real nome a verdadeira bandeira quando imperios marcham sobre terra estrangeira quantos filhos vao morrer por barris de crude negro quantas maes vao chorar neste cruel jogo cego venezuela sangra e chamam de missao mas eu vejo apenas ganancia disfarcada de intervencao ja vimos este filme iraque libia e mais sempre a mesma desculpa sempre os mesmos finais nao sao libertadores quando invadem por ouro liquido sao apenas saqueadores com um discurso fingido levanto minha voz ergo punho no ar chega de guerras por lucro chega de sangue no altar do poder corporativo que nunca vai parar ate que digamos bem alto basta ate que nos recusemos a calar em protesto em solidariedade em resistencia,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,NEUTRO
